id,statement,label
17384,"Eerst mogen studies massaal in het Engels worden aangeboden, vervolgens moeten universiteiten studenten weigeren omdat de instroom zo groot is.",FNR
17387,Universiteiten krijgen betaald per student.,FNR
17642,"Het pulskor-fiasco, grootschalige mestfraude, schimmige kalverenadministratie.",NF
17645,Denk niet dat ze alle melkveehouders een lesje heeft willen leren.,NF
17648,"Nee, nee, nee.' Als Carola Schouten het gevoel heeft dat aan haar integriteit getwijfeld wordt, gaat ze op het puntje van haar stoel zitten, brengt ze haar gezicht dichter bij die van haar gesprekspartner en zegt ze zacht en op warme toon: 'Ik ben altijd bereid dingen toe te geven die ik niet goed heb gedaan.",FNR
17649,"Dat de 40-jarige, financieel en sociaal-economische specialist van de ChristenUnie-fractie in de Tweede Kamer 'bestuurder' zou worden, dat ze als vicepremier en minister-van-iets in Rutte III zou plaatsnemen, dat was duidelijk toen ze op dag 100 van de formatie verscheen aan de zijde van partijleider Gert-Jan Segers om voor het eerst in de Stadhouderskamer aan te schuiven.",FNR
17651,"De logica werd snel gevonden: Schouten groeide op op de boerderij, een melkveehouderij met 70 koeien.",FNR
17671,Zat de formatie soms tegen voor de ChristenUnie?,NF
17672,Uit de reconstructies bleek dat uw partij steeds voor het blok werd gezet.,NF
17676,Brengt dat je idealen een stukje dichterbij?,NF
17678,Je moet soms compromissen sluiten die echt niet makkelijk zijn.,NF
17688,"Het mooie is dat het één departement is: Landbouw, Natuur en Voedselkwaliteit.",FNR
17689,"Het is mijn ambitie, een erekwestie zelfs, die werelden bij elkaar te brengen.",NF
17690,Geeft u eens een voorbeeld.,NF
17692,Maar dat vraagt heel veel van boeren.,NF
17693,"Zij zeggen: betaal ons daar ook naar, anders kunnen wij nooit leveren.",FNR
17699,U kunt hogere eisen stellen aan stallen en dierenwelzijn.,FNR
17703,"In het regeerakkoord staat dat het verduurzamen van de landbouw niet gepaard moet gaan met 'volumebeperkende maatregelen', dus minder produceren.",FNR
17706,In Europa zeggen wij: richt de steun meer op boeren die bijdragen aan maatschappelijke doelen.,FNR
17708,"Nederland loopt daarin voorop, maar staat tegenover veel EU-landen die willen dat de boeren ongeacht wat ze doen, steun krijgen.",FNR
17714,"Die laatste categorie telt maar voor de helft mee in de fosfaatadministratie, waardoor boeren meer dieren konden houden.",FNR
17723,Had ik het dan niet moeten doen?,NF
17727,Liever deed ik het niet.,NF
17734,Nu werd het nieuws: kalverenfraude groter dan gedacht.,FNR
17735,Ik heb onderschat wat de impact is geweest door dit zelf zo naar buiten te brengen.,NF
17742,Maar als de indruk er is dat ik een sector in een kwaad daglicht heb gezet: allerminst!,NF
17744,Ik denk dat je als bestuurder moet durven onderkennen dat dingen niet altijd gaan zoals ze gaan.,NF
17747,Of om een sector een lesje te leren of wat ook.,NF
17755,"Als dat de mentaliteit is, moet men volgend jaar zelfs geen verkiezingen organiseren, maar kan men na 26 mei gewoon zo voortdoen, dat is even democratisch als nu het geval is.",NF
17827,"Ik doe nogmaals een oproep, niet alleen aan u maar ook aan de nieuwe minister van Financiën in de huidige regering — die dezelfde regering is — om de regeling voor ontwrichte zones verder mee te ondersteunen.",FNR
17842,Men vraagt ook dat de minimumlonen weer omhoog kunnen gaan tot 14 euro zodat de mensen de vele verhoogde facturen op het einde van de maand kunnen betalen en men vraagt naar landingsbanen zodat oudere werknemers de kans hebben op het einde van hun loopbaan aan een minder snel tempo te werken.,FNR
17856,"Mijnheer de voorzitter, mijnheer de minister, collega's, de vorige regering, de regering-Michel I, heeft heel wat fiscale maatregelen genomen, waaronder de taxshift.",FNR
17880,( U hebt twee groepen genoemd: wie op straat komt en wie niet.,FNR
17928,"Ten tweede, ik weet niet of u hebt gelezen wat de betrokkene heeft gezegd op het moment dat hij de gevangenis van Ittre verliet, namelijk dat hij nog veel meer overtuigd geraakt is.",FNR
17970,De grens van 140 dagen voelt dan ook arbitrair aan.,NF
18000,"Daar zijn ook abortussen, maar daar kan men levenloos geboren kinderen registreren vanaf het moment dat men dat wenst.",FNR
18090,Wij hebben in de commissie gezegd dat wij er ons grotendeels kunnen mee akkoord verklaren omdat hij een aantal belangrijke principes inhoudt.,FNR
18273,"Deze regering heeft de moed getoond om in een moeilijk dossier, waar veel geld mee gemoeid is, te beslissen.",FNR
18401,Zij heeft toen een duidelijk negatief advies gekregen.,FNR
18420,In november 2017 hebben wij met alle parlementen van het land een eerste gemeenschappelijke verklaring over het klimaatbeleid in België goedgekeurd.,FNR
18459,Zoals steeds zijn er natuurlijk verschillende kanten aan een verhaal.,NF
18471,"Mevrouw de minister, u stond bij de vorige klimaatconferentie mee aan de wieg van de Powering Past Coal Alliance, waar wij samen met andere landen en regio's de kaart hebben getrokken om dat soort energieopwekking naar de geschiedenisboeken te doen verhuizen.",FNR
18473,"U weet het, in 2013 leidde de elektriciteits­opwekking aan de hand van steen– en bruinkool nog tot bijna 23 000 vroegtijdige overlijdens.",FR
18481,De interparlementaire overlegrondes gaven ook duidelijk aan dat de klimaatmiddelen moeten worden gebruikt voor klimaatbeleid.,FNR
18482,Dat kan en moet voor ons vele vormen aannemen en gaat van investeringen in energie-efficiëntie en inzetten op hernieuwbare energie maar ook het vermijden van  Tot slot is er heel wat tijd gekropen in het exact en evenwichtig formuleren van de verhoging van het ambitieniveau van de Europese Unie.,ERR
18486,"Ik geef toe dat daar best wel wat tijd in is gekropen, om op dat vlak tot een goed evenwicht te komen.",FNR
18499,"We must learn to live together as brothers or perish together as fools"", met die gevleugelde woorden van Martin Luther King nam Roland Moreau, hoofd van de Belgische milieuadministratie, dit jaar afscheid uit zijn functie.",FNR
18504,"Om die vernederende show nooit meer opnieuw hoeven mee te maken, zitten de verschillende Belgische parlementen sinds juni 2017 geregeld samen in een interparlementair klimaatoverleg.",FNR
18514,In de voorgelegde tekst verklaren alle parlementen zich voorstander van een Belgische rol in de Europese Klimaatoproep.,FNR
18523,Geen enkele minister had echter tijd om in de Europese Raad over de strengere uitstootnormen voor wagens te stemmen.,FR
18630,"Niemand wordt daar beter van, de werklozen noch de werkgevers die op zoek zijn naar de juiste werknemers om vooruit te geraken.",FNR
18631,"Mijnheer de minister, ik dank u voor uw antwoord.",FNR
18643,Dat neemt echter niet weg dat het regeerakkoord ook een aantal punten inhoudt waarvoor het reeds twee voor twaalf is en die dus dringend moeten worden uitgevoerd.,NF
18644,"Sta mij toe ze even op te sommen: het activerend maken van de wet-Renault, de verloning volgens competenties in plaats van volgens anciënniteit of leeftijd, de verplichte inschrijving bij de gewestelijke bemiddelingsdienst binnen de maand na ontslag, het verder wegwerken van de fiscale pensioenval, het aanpassen van de categorie ""aangepast beschikbaar"" naar ""actief beschikbaar"" om de activering van oudere werklozen in SWT te versterken, het verhogen van de instapleeftijd SWT tot 60 jaar, het invoeren van de actieve beschikbaarheid van SWT tot 65 jaar, het voortzetten van de strikte degressiviteit en ik kan zo nog wel even doorgaan.",FNR
18654,"Op het moment dat hij de indruk wekte een beroerte te zullen krijgen, werden de andere aanwezigen in de juwelierszaak afgedreigd met de woorden om hem te laten sterven.",FNR
18787,"In ons land krijgen elk jaar 65 000 mensen kanker, dat zijn 180 mensen per dag of 8 mensen per uur.",FR
18859,Er zal nog een zeer grote inspanning moeten gebeuren.,NF
18913,"Mijn vraag aan u is heel eenvoudig, mijnheer de minister.",NF
18930,Het zal om slechts 9 % van de ziekenhuisverblijven gaan voor 54 pathologieën en amper 10 % van de ziekenhuisfinanciering als alles naar wens verloopt.,FNR
18932,U had volgens mij iets meer ambitie moeten tonen en de lat wat hoger mogen leggen.,NF
18967,Vorig jaar werd de mogelijkheid geboden om dat contract voor 8 jaar uit te breiden tot maximaal 12 jaar dienst.,FNR
19145,Wij hebben 12 000 vrijwillige pompiers.,FNR
19183,"Mijnheer de voorzitter, mijnheer de minister, ik dank u voor uw antwoord.",FNR
19210,"Hij zegt: het was geen vraag van de sociale inspectie, niet van de auditeur, het was een initiatief van de lokale politie.",FNR
19240,De rest van de hulpverleningssector volgt.,FNR
19271,In Afrin wordt de voornamelijk Koerdische bevolking geconfronteerd met een Turkse militaire operatie.,FNR
19276,In Idlib alleen zijn de afgelopen weken meer dan 300 000 mensen op de vlucht geslagen.,FR
19307,"Vandaag blijkt dat de gynaecologen de grote slokop zijn, met 1 000 euro extra per bevalling.",FR
19318,Alleen die ultieme hervorming schijnt u elke keer voor u uit te schuiven.,NF
19399,"Met dit voorstel wordt de wezenrente tot een bedrag van 1 800 euro, te indexeren, aan deze uitzondering toegevoegd en dus niet langer als bestaansmiddel aangemerkt, zoals nu al het geval is voor onderhoudsgerechtigde kinderen.",FNR
19400,Op deze wijze zullen wezen ten laste van de langstlevende ouder en kinderen ten laste van de gescheiden ouder onder dezelfde voorwaarden ten laste blijven van hun ouder.,FNR
19423,De  Eerst wordt de urgentie gevraagd voor het voorstel nr. 2929.,FNR
19576,"Dat moet ook niet, elke scene heeft zijn eigen lingo.",NF
19595,"Ik heb die cijfers niet schriftelijk gekregen, maar heb mijn vraag dan nog eens mondeling moeten stellen.",FNR
19626,"Toen u de pensioenleeftijd van 67 jaar oplegde aan het werkvolk in België, hebt u gezegd dat niet iedereen tot 67 jaar zou moeten werken, want er zouden veel uitzonderingen komen.",FNR
19662,"Het is gedocumenteerd, het gaat over 5 % tot 20 % van de werknemers.",FNR
19675,Het verschil zal dus zijn dat bepaalde mensen na 67 jaar nog 2 jaar zullen kunnen genieten en andere mensen nog 15 jaar.,FR
19730,"In die plannen ligt de focus op een goede infrastructuur voor de reiziger, op een betere toegankelijkheid van de perrons en op een beter onthaal van de reiziger.",FNR
19735,Dat is meer dan in grote shoppingcentra en dus moeten onze stations meer worden dan alleen op- en afstapplaatsen voor de trein.,NF
19741,U hebt in verband met de perrons gezegd dat de hoogte 76 centimeter zal bedragen.,FNR
19751,Toch staan er vandaag nog zo'n 1 700 mensen op de wachtlijsten voor orgaantransplantatie.,FR
19761,Het aantal geregistreerde donoren bedraagt vandaag ongeveer 450 000.,FR
19773,"Na de hoorzittingen in de commissie bleek er een breed draagvlak te bestaan, zowel bij de transplantatiecoördinatoren, de professoren, de artsen als bij de collega's.",FNR
19864,Alle sprekers waren eigenlijk positief over de aanpassingen.,FNR
19873,"Zowel burgemeester van Antwerpen, Bart De Wever, en wijlen professor criminologie Brice De Ruyver hebben naar aanleiding van het incident in Borgerhout van september 2017, waarbij er discussie was over het geweld dat zou zijn gebruikt tegen of door de politie, hun verlangen uitgesproken dat bodycams snel zouden kunnen worden toegepast door de politie.",FNR
19956,Hierdoor wordt het onmogelijk om de controle over de gegevens te behouden en de privacy te bewaken.,FNR
20033,"Maar dat de afkoopwet voor grote fiscale criminaliteit wordt gerepareerd in plaats van te worden afgevoerd, daar kan onze fractie niet en nooit mee leven.",FNR
20195,"Deze situatie, die meer dan ernstig is, is een welvaartsstaat onwaardig.",NF
20222,Een tekort van 3 700 manschappen kan men met 1 400 aanwervingen per jaar onmogelijk wegwerken op korte termijn.,FNR
20234,Homoseksuelen worden in zijn land gestenigd.,FNR
20283,"Sultans van Brunei en politici uit Spanje die de mensenrechten met voeten treden en democratisch verkozen parlementsleden de mond snoeren, worden echter op applaus onthaald en geen strobreed in de weg gelegd.",FNR
20310,"Als het over Spanje gaat, hebt u echter nogal de neiging om in alle talen te zwijgen.",NF
20378,Het is nu zaak die criminelen achter hun veren te zitten.,NF
20441,"U komt hier wat met cijfers gooien, terwijl mensen in armoede zelfs geen voedselpakket kunnen krijgen, omdat de regering heeft nagelaten de bestelling op tijd te plaatsen.",FR
20470,Wij hebben een heel goede gezondheidszorg.,NF
20533,"In het advies staat dat De Vaste Commissie voor Taaltoezicht ervan overtuigd is dat die louter in het Engels opgestelde documenten onvoldoende garantie bieden dat die documenten door alle tussenkomende partijen op voldoende wijze begrepen kunnen worden, zodat zij die dossiers met kennis van zaken kunnen behandelen.",FNR
20596,"Er is te weinig solidariteit, landen als Griekenland en Italië kunnen het niet meer alleen aan en er is te weinig spreiding binnen de Europese Unie.",NF
20607,Dat is echter ook het artikel waarover uw staatssecretaris zei dat het beter zou zijn om het te omzeilen.,FNR
20632,"De EU kan de buitengrenzen blijkbaar niet controleren en die EU, dat bent u ook, want u hebt ook zitting in de Europese ministerraden.",FNR
20712,Pushbacks zullen er niet komen.,NF
20754,Al die scholen moesten snel alle ouders verwittigen dat de kinderen vandaag hun boterhammen mochten meebrengen.,FNR
20844,"Ik vraag u om daarnaar te handelen, mijnheer de minister.",FNR
20970,Het wetsvoorstel heeft twee grote lijnen.,FNR
20992,De magistraten zijn vandaag aan handen en voeten gebonden en moeten examens opleggen voor de hoogste categorie van rijbewijs die de veroordeelde heeft.,FNR
21032,Ondertussen is de eerste tabel gepubliceerd en aan de leden van de commissie voor de Binnenlandse Zaken doorgegeven.,FNR
21041,"Met de voorliggende voorstellen vallen nevenfuncties in raden van bestuur, adviesraden en directiecomités ook onder die zogenaamde 150 %-regel.",FNR
21115,Vervolgens hebben wij gestemd over de tekst.,FNR
21116,Nu gaat het enkel over de datum van inwerkingtreding.,FNR
21228,"De loonmarge van 0,8 % blijkt het grootste struikelblok te zijn, maar er zijn ook nog andere problemen: de minimumlonen, de flexibiliteit, de eindeloopbaanproblematiek.",FNR
21327,Dikwijls wordt bij gewone controles evenwel enkel op naam en voornaam gecontroleerd.,FNR
21335,In de praktijk weten wij allemaal dat dit voor een stuk drogredenen zijn en dat de echte reden is dat bedrijven hierdoor heel veel centjes besparen.,NF
21625,"Er zijn immers ook oudere mensen, mensen met een beperking of mensen zonder computer.",FNR
21633,"Ik verwacht dan ook dat u in uw hoedanigheid van minister wat meer respect hebt voor mensen die opkomen voor hun rechten en voor een volwaardig pensioen, in plaats van de betoging af te doen als een fait divers.",NF
21673,"Open Vld spreekt over een opgestoken middelvinger, terwijl het gaat om echte mensen met echte problemen.",FNR
21768,Het gaat hier om een vermindering van de werklast voor de rechterlijke orde waardoor een snellere en kwaliteitsvollere afhandeling van de dossiers mogelijk wordt.,FNR
21795,"Collega's, niemand van u heeft kunnen antwoorden op mijn vraag welke mensenrechten in het gedrang komen bij die wetsvoorstellen die hier geweigerd werden.",FNR
21834,"Mocht de termijn evenwel altijd onder de tien jaar worden gebracht, zou dit zeer hoge kosten met zich meebrengen voor de verzekeringsmaatschappijen en dus leiden tot hogere premies voor de verzekeringnemers die voorheen niet ziek zijn geweest.",NF
21854,"De wachttijd om vergeten te worden, is gebaseerd op medisch-wetenschappelijk inzicht en varieert van één jaar voor bijvoorbeeld borstkanker en drie tot acht jaar voor andere ziektes.",FR
21882,Zeventig procent van de gecontroleerde personen wordt nu ontslagen zonder vergoeding.,FR
21885,Alle andere maatregelen kregen negatieve adviezen.,FNR
21895,"Ten tweede, ook aan het register werd een vereenvoudiging aangebracht zodat de werkgevers minder administratieve rompslomp hebben.",FNR
21896,"Ten derde, wij zetten ook een belangrijke stap inzake digitalisering door het mogelijk te maken dat kiezers vanaf hun gebruikelijke werkpost een elektronische stem kunnen uitbrengen.",FNR
21960,Uit wetenschappelijke recente literatuur weten we een op de vier na de ingreep terug bijkomt.,FNR
22033,Door de nakende brexit zullen heel wat Britse kantoren voet aan wal trachten te krijgen op het continent.,NF
22037,Wij zijn dan ook blij dat het wetsvoorstel gekoppeld is aan het wetsontwerp.,NF
22067,Dat zeggen de initiatiefnemers samen met ondertussen tweehonderdduizend ondertekenaars van Sign for my future uit de hele samenleving.,FNR
22132,"Maatschappelijke kosten: 1 miljard euro, volgens de studie in opdracht van Recover!",FR
22187,"Heel veel mensen, ook uit uw eigen achterban, vragen vandaag van jullie hetzelfde.",FNR
22200,Niemand was vragende partij voor die wijziging.,FNR
22221,"Ik heb hier horen zeggen dat als wij deze klimaatwet goedkeuren, de zeespiegel niet zal stijgen, dat wij geen verdroging zullen kennen, dat er geen effecten meer zullen zijn van klimaatverandering.",FNR
22253,"Collega's, dat hier echter wordt geschermd met het idee dat het document, dat ik geen vodje papier zal noemen, ervoor zal zorgen dat wij morgen in een mooie wereld wakker worden waarin geen CO Laat ons gerust inzetten op innovatie.",NF
22285,"Ik stel echter vast dat bij het omzetten van de doelstellingen in maatregelen, de meningen erg verschillen.",FNR
22289,"Dialoog met de klimaatbetogers, dialoog met diverse adviesorganen inzake milieu en klimaat, dialoog met verantwoordelijke actoren, dialoog ook met het hele maatschappelijke middenveld.",NF
22346,Dan hebben we met meerderheid en oppositie overlegd in menige vergadering.,FNR
22351,U weet zeer goed wanneer dit Parlement in reces gaat.,NF
22352,U weet zeer goed binnen welk tijdspad wij werken.,NF
22353,"U weet zeer goed dat de manier waarop onze fractie werkt, denk maar aan het debat over het vennootschapsrecht dat twee keer een vernietigend advies van de Raad van State heeft gekregen, het zoeken naar oplossingen is, zelfs met het mes op de keel voor de timing.",FNR
22369,Daarmee wil ik maar zeggen dat wij bij de mensen een draagvlak moeten vinden en bouwen.,NF
22577,"En zij hebben gelijk, vrienden.",NF
22584,De voorgestelde grondwetsherziening gaat echter helemaal de andere kant op.,FNR
22720,"Dat het zo lang heeft geduurd, is niet alleen te wijten aan de te lange periode van lopende zaken, maar heeft ook te maken met gekissebis tussen de deelentiteiten en de federale overheid.",FNR
22842,Dit debat gaat niet weg.,NF
22860,"Bij de zesde staatshervorming, ik durf nauwelijks naar de heer Verherstraeten te kijken, heeft men in de bijzondere wet ingeschreven dat er een Brusselse Hoofdstedelijke Gemeenschap zou komen.",FNR
22865,Ik veronderstel dat dit zelfs de bedoeling was in het begin.,NF
22925,"Ten slotte pakken wij in hoofdstuk 6, het belangrijkste hoofdstuk in dit wetsvoorstel, de fiscale pensioenval en de activiteitsval voor gepensioneerden aan.",FNR
22930,1 euro extra bruto pensioen gaf toen na belastingen afgerond 650 euro netto minder.,FR
23020,Hij beloofde meteen werk te maken van een bredere modernisering van de ordehandhaving in en rondom de stations en treinen en de wet van 1891 grondig te actualiseren.,FNR
23027,"Daarvan zijn er zo'n 125 000 zwaar genoeg om voor de rechter te brengen, maar dat gebeurt echter slechts in 4 000 gevallen.",FR
23049,"Het voorbeeld van spoorlopen toont aan dat overtredingen op en rond de sporen op een andere, betere manier moeten worden aangepakt.",NF
23090,Ik heb in de commissie het aspect hinder besproken.,FNR
23107,"Volgens mij zijn de boetes in se te hoog, zeker ten aanzien van de minderjarigen.",NF
23112,"Welnu, iemand die zijn abonnement of zijn kortingskaart vergeet of iemand die een verkeerde trein heeft genomen; zij worden allemaal in dezelfde zak gestopt.",NF
23154,In het wetsontwerp wordt tot slot ook een regeling uitgewerkt rond de wijze waarop groeperingen zonder rechtspersoonlijkheid in rechte kunnen worden vertegenwoordigd.,FNR
23184,"De ruime invulling van het begrip ondernemen zou kunnen leiden tot verschillende mogelijke interpretaties, wat de rechtszekerheid van heel wat ondernemingen zeker niet bevordert.",NF
23217,"Ten derde, bevestigt u dat het nieuwe artikel 703,  Ten slotte, het nieuwe artikel 703, § 2, tweede lid van het Gerechtelijk Wetboek doet dus geen afbreuk aan de ontvankelijkheidsvereiste van rechtspersoonlijkheid die geldt bij het instellen van rechtsvorderingen.",FNR
23250,Aan de collega's die geen deel uitmaakten van de bijzondere commissie kan ik garanderen dat de rechten van de verdediging werden gerespecteerd.,NF
23257,Voor de derde keer: nee.,FNR
23283,Het gaat hier om de toepassing van een wet die een dotatieregeling voor de leden van de koninklijke familie inhoudt.,FNR
23309,"Het zijn die regels, die prins Laurent vorige zomer heeft overtreden met zijn aanwezigheid in uniform en zonder toestemming van de regering bij de viering van negentig jaar oprichting van het Chinese leger.",FNR
23311,De verdediging ging enkel over de wet en over de door de regering en de Kamer gevolgde procedure.,FNR
23316,Het Parlement kan dan niet anders dat de in de wet ingeschreven sanctie ook effectief toepassen.,NF
23377,Ik hoef er geen tekeningetje bij te maken.,NF
23385,U hebt gehoord dat wij gisteren nogmaals aandacht hebben gevraagd voor de passage in het regeerakkoord over gemeenschapsdiensten.,FNR
23418,U heeft het over een brief die werd verstuurd.,FNR
23442,De pakkans moet alle maanden van het jaar omhoog.,NF
23499,"Zo zag men dat een klein factuurbedrag dat nog moet worden betaald, snel kan oplopen tot een groot bedrag vanwege de bijkomende kosten.",FNR
23503,"De tarieven van de gerechtsdeurwaarders liggen vast, maar toch lopen de kosten hoog op.",FNR
23564,Dat komt vandaag ook uitgebreid aan bod in de krant.,FNR
23578,U hebt ze vanmorgen ook via de media gekregen.,FNR
23601,U hebt verwezen naar de wet van 2016.,FNR
23675,Ik geef u enkele cijfers mee.,FNR
23750,"Dat gebeurde in de cluster ""transparantie"", die toen de eerste cluster van de werkzaamheden uitmaakte.",FNR
23755,"Er is, ten eerste, de uitbreiding van de mandatenaangifte.",FNR
23781,"Ook moeten zij hun private inkomsten bekendmaken, zij het niet het exacte bedrag, maar wel volgens zes categorieën.",FNR
23802,"De mandaten zullen niet langer jaarlijks op papier aan het Rekenhof bezorgd moeten worden, waarna medewerkers van het Rekenhof de gegevens handmatig overtypen op een pc om ze vervolgens bekend te maken.",FNR
23818,"Maar wat hier vandaag ter goedkeuring voorligt, is bijzonder evolutionair, rationeel, redelijk en verantwoordelijk en het moet ook de legitimiteit van onze hervormingen vergroten.",NF
23823,"Net zoals Roemenië scoorden wij hier slechts 3 op een maximum van 7, terwijl Ierland en Zweden de maximale score van 7 behaalden.",FNR
23831,Zij doen minstens soortgelijke zaken.,NF
23954,Hij noemde dat poppetjes en postjes.,FNR
24083,In deze legislatuur hebben de regering en het Parlement bpost trouwens ook voorbereid voor de privatisering.,FNR
24146,"Meer nog, u hebt in 2015 gezegd dat de criteria zouden worden vastgelegd en dat er op het einde van dat jaar een akkoord over de zware beroepen zou zijn.",FNR
24175,Er mogen geen verschillende regels bestaan voor die verschillende groepen.,NF
24177,"Zij die hier vandaag beweren en blijven beweren, week na week, dat iedereen tot aan zijn 67 jaar zal moeten werken, liegen.",NF
24201,We moeten er zeker van zijn dat de mensen die erbij betrokken zijn het ook mee dragen.,NF
24206,Dat is een belangrijke factor in de voorwaarden om een akkoord te bereiken.,FNR
24228,"Als het er gewoon om gaat de tantièmes van vroeger, van 1844, te vervangen door nieuwe tantièmes, onder de naam zware beroepen, doen wij niet mee.",NF
24271,"Het blijft bizar dat de Europese Unie de olifant veel minder beschermt dan de neushoorn, waarvoor de handel op Europees niveau wel reeds met succes verboden is.",FNR
24334,"Die mogen meer verdienen dan Mario Draghi, de voorzitter van de Europese Centrale Bank, zonder examen, zonder enig bewijs van competentie, zonder enige verantwoording.",FNR
24364,Elke spreker krijgt vijf minuten spreektijd.,FNR
24376,"Ten eerste en vooral, ik meen dat het gevraagde debat over de vergoeding van de directeurs van de Nationale Bank zeker een goed voorstel is van minister Van Overtveldt.",NF
24382,"Ten tweede, CD&V heeft gedurende 19 jaar de vrouw in het directiecomité van de Nationale Bank geleverd.",FNR
24428,Daar is duidelijkheid over en er kan dus geen discussie over zijn.,NF
24586,"In de afgelopen jaren was er één constante, collega Calvo was tegen al die hervormingen.",FNR
24616,"Het was misschien niet perfect, maar het zette een serieuze rem op het nucleaire programma van Teheran en het maakte de wereld een pak veiliger.",FNR
24688,"De overigen, zowat twee derde, krijgen een bevel om het grondgebied te verlaten, maar keren gewoon terug naar het Noordstation, met alle mogelijke gevolgen.",FNR
24697, In etappe 1 van het traject zijn er gecoördineerde politieacties in Frankrijk.,FNR
24794,Ik heb vandaag zelfs een brief ontvangen van treinbestuurders die zich excuseren.,FNR
24803,"Mijnheer de voorzitter, ik zal het zeer kort houden, gelet op het goede weer en het feit dat veel collega's al aan het Onze-Lieve-Heer-Klimopweekend denken.",NF
24830,"Haar argumentatie is dan dat in Brussel en Wallonië de bedragen lager zullen liggen, aangezien ze minder uitkeren.",FNR
24891,Wij kunnen niet alles in een jaar doen.,NF
24932,U hebt het woord hypocrisie in de mond genomen.,FNR
24955,"Wanneer alle maatregelen in de taxshift volledig ontplooid zullen zijn, zullen wij bovendien komen tot een verhoging van het nettosalaris van de laagste lonen met 170 euro per maand.",FR
24958,Alle indicatoren waren dieprood in de periode 2012-2013.,FNR
25045,Houd daar alstublieft rekening mee.,NF
25126,Dat is een belangrijk gegeven.,NF
25167,"Ten eerste, de verhoging van de 36 000 naar 45 000 euro.",FNR
25200,Heel wat collega's hebben de vele goede andere maatregelen al vernoemd.,FNR
25208,Met liberalen in de regeringen gebeurt dat iets sneller dan in regeringen zonder liberalen.,FNR
25270,Maar dat is niet het geval.,FNR
25310,"Een laatste element is de vereenvoudiging, maar ook die zit er eigenlijk niet in, mijnheer de minister.",NF
25329,"Gezien de hoogdringendheid, een belangrijke Europese richtlijn in het kader van de aanpak van fiscale fraude, hebben wij voorgesteld om die drie artikelen uit uw ontwerp als amendement in deze vennootschaphervorming te accepteren.",FNR
25344,"Ik heb de indruk dat de regering een beetje jaloers was op Vivaldi, die ook zijn vier jaargetijden had.",FNR
25346,"Hoewel ik absoluut geen fan ben van klassieke muziek moet ik toch zeggen dat de compositie ""De vier jaargetijden"" van Vivaldi net iets beter klinkt dan de vier jaargetijden van de regering want in deze laatste zitten heel wat valse noten.",NF
25361,Op dat vlak zijn wij echter absoluut niet heldhaftig.,NF
25393,"De verhoging van de minimumuitkering van 36 000 tot 45 000 – of toepassing van de 50/50-regel, als die beter uitkomt – is niet problematisch voor Vlaamse kmo's, maar wel voor Waalse en Brusselse kmo's.",FNR
25404,De reacties van de UCM hebben volgens mij veel te maken met de manier waarop deze regering gecommuniceerd heeft.,NF
25433,Kapitaalverminderingen zijn op dit moment belastingvrij.,FNR
25477,"Als dat niet zo is, dan zou ik dat graag van de staatssecretaris horen.",NF
25491,Ofwel regelen we dit nu.,NF
25495,Dit lijkt mij de snelste manier om deze discussie te beslechten.,NF
25555,De Belgische IS-terroristen zullen in Irak en zeker in Syrië een rechtvaardiger straf krijgen dan ze hier bij ons ooit zouden kunnen krijgen.,NF
25564,"Laten wij daarom de soevereine rechtsstaten, Irak en Syrië, hun rechtspraak en hun strafwetten respecteren, in plaats van opnieuw het morele geweten van de wereld te willen zijn en de Iraakse en Syrische regering met opgeheven vingertje de morele les te willen spellen.",NF
25577,"Wie hier aanslagen pleegt, wordt berecht volgens de regels van de verlichtingsdemocratie.",FNR
25584,"Het zou volgens mij heel goed zijn mocht België in een dergelijk internationaal rechtscollege investeren, want dat zal ook onze veiligheid ten goede komen.",NF
25586,"Mijnheer de voorzitter, mijnheer de eerste minister, ik denk dat de burgers terecht bezorgd zijn over een potentiële terugkeer van Syriëstrijders, Syriëstrijders die onze samenleving de rug hebben toegekeerd en die in Syrië en Irak gruwelijke feiten hebben gepleegd.",FNR
25600,Omdat het federaal parket zelf zegt dat er moeilijkheden zijn met de bewijsvoering.,FNR
25664,"Ik meen dat het niet te vroeg komt dat u met de Europese lidstaten, die gezien worden als belangrijke leveranciers van Syriëstrijders, gaat samenzitten.",NF
25687,"Er wordt de niet zo subtiele boodschap gegeven dat als de Libiërs de facturen van de Belgische bedrijven betalen, er zeker kan worden gepraat over de vrijgave van de Libische fondsen.",FNR
25692,"Zeg uw ministers die hier toen bij betrokken waren, dat ze met hun brieven en documenten naar de Kamer moeten komen, zodat wij de waarheid naar boven kunnen brengen.",NF
25720,Volgens onze informatie is België het enige land welk op die manier tot de vrijgave van het geld van Kadhaffi besliste.,FNR
25725,Het zou de evidentie zelve moeten zijn dat de betrokken ministers spontaan alle informatie op tafel zouden leggen.,NF
25749,Wij proberen dus maximale klaarheid tot stand te brengen.,NF
25774,"Uit die studie blijkt immers een effect op het aantal sloopvergunningen, maar geen verhoging van de vastgoedprijzen.",FNR
25795,Als liberalen zijn wij dan ook blij dat deze regering het systeem van de winstpremie heeft ingevoerd.,FNR
25860,U hebt die gekregen op 28 januari en u hebt tegen mij gezegd dat die er niet waren.,FNR
