sentence_id,content,ID,S_ID,POS_CC,POS_CD,POS_DT,POS_EX,POS_FW,POS_IN,POS_JJ,POS_JJR,POS_JJS,POS_LS,POS_MD,POS_NN,POS_NNS,POS_NNP,POS_NNPS,POS_PDT,POS_POS,POS_PRP,POS_PRP$,POS_RB,POS_RBR,POS_RBS,POS_RP,POS_SYM,POS_TO,POS_UH,POS_VB,POS_VBZ,POS_VBP,POS_VBD,POS_VBN,POS_VBG,POS_WDT,POS_WP,POS_WP$,POS_WRB,POS_COMMA,POS_COLON,POS_lBRACKET,POS_rBRACKET,POS_POINT,LENGTH,OBJ,SENT,CON_SPEAKER,category
1633,Met het voorliggend wetsontwerp en het toekomstig koninklijk besluit wordt een belangrijke stap gezet in de hervorming van de steunmechanismen voor de twee parken Norther en Rentel.,1487,1633,2,1,5,0,0,4,4,0,0,0,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,0.5750000000,0.225000000,NULL,NFS
229,"Het is daarentegen slecht nieuws voor de oppositie, zeker voor iemand die in haar hoedanigheid van toenmalig minister gedurende tien jaar heeft geprobeerd om met haar eigen mensen tot een akkoord te komen, maar daarin nooit is geslaagd",1345,229,2,1,2,0,0,7,3,0,0,0,4,6,1,0,0,0,0,4,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,40,0.5666666667,0.080000000,NULL,NFS
2487,"Tot mijn verbazing is de minister thans niet aanwezig, maar naar verluidt zal minister Jambon hem vervangen.",1605,2487,1,0,1,0,0,2,1,0,0,0,2,3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,19,0.6000000000,-0.350000000,NULL,NFS
3321,Ik meen dat het interessant kan zijn om die techniek ook in te zetten in de strijd tegen de sociale fraude.,1711,3321,2,0,3,0,0,2,1,0,0,0,1,4,0,0,0,0,0,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0.6166666667,0.441666667,NULL,NFS
970,Ik zie ook dat tegenover dat bedrag geen enkele nieuwe maatregel staat.,1411,970,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0.5000000000,-0.083333333,NULL,CFS
3228,"U doet er alles aan, met slecht gedesignde maatregelen, om het draagvlak voor fiscale rechtvaardigheid onderuit te halen.",1697,3228,1,0,1,0,0,2,2,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,21,0.9000000000,-0.700000000,NULL,NFS
1865,"Mijnheer Vuye, ten eerste, ik zal de wet respecteren.",1515,1865,0,1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12,0.0000000000,0.000000000,NULL,NFS
1737,België is het minst transparante land inzake zijn militaire operaties.,1497,1737,0,1,0,0,0,0,2,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.1000000000,-0.100000000,NULL,CFS
717,Mensen hebben recht op hoop en op een toekomst.,1388,717,1,0,1,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3333333333,0.166666667,NULL,NFS
3176,"Met andere woorden, men heeft niet geluisterd naar wat u anderhalve week geleden heeft gezegd.",1689,3176,0,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,17,0.5000000000,-0.325000000,NULL,NFS
2842,"Mijnheer de voorzitter, mijnheer de premier, mevrouw Onkelinx, ik hoop dat u nu eindelijk uw partij eens gaat opkuisen.",1645,2842,1,0,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,23,0.4000000000,0.100000000,NULL,NFS
2890,De OESO pleit ook reeds heel lang – de OESO is geen club van socialistische studiediensten maar is de studiedienst van de rijke westerse landen – om een gerichte aanpak te doen ten aanzien van die heel specifieke categorie van superrijken.,1650,2890,2,0,5,0,0,5,5,0,0,0,2,10,3,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42,0.4950000000,-0.015000000,NULL,CFS
1628,"Collega’s, dat is niet de eerste keer.",1485,1628,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0.0000000000,0.000000000,NULL,CFS
3194,Ik stel deze vraag omdat ik minister Peeters gisteren hoorde zeggen dat het Zomerakkoord één en ondeelbaar is.,1692,3194,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,19,0.0000000000,0.000000000,NULL,NFS
885,"Wij pleiten niet voor selectieve verontwaardiging, maar voor het opnemen van een stuk bescherming en zorg.",1401,885,2,0,2,0,0,3,2,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0.0000000000,0.000000000,NULL,NFS
694,De lijdensweg van Aleppo heeft vijf jaar geduurd.,1387,694,0,1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0.0000000000,0.000000000,NULL,NFS
685,Er worden de jongste jaren heel wat inspanningen gedaan – ik denk onder andere aan collega Weyts in Vlaanderen – om het aantal verkeersslachtoffers op onze wegen te verminderen.,1386,685,1,0,2,0,0,4,0,0,1,0,1,4,4,2,0,0,0,3,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,30,0.3333333333,0.066666667,NULL,CFS
2515,"Mijnheer de voorzitter, in het kader van de algemene bespreking geef ik meteen één toelichting bij alle amendementen die ik bij onderhavig wetsontwerp heb ingediend.",1607,2515,0,0,3,0,0,4,2,0,0,0,1,7,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,27,0.5000000000,-0.233333333,NULL,NFS
2202,Tussen 2010 en 2015 is de werkwijze van de FOD Financiën vrij drastisch veranderd.,1567,2202,1,2,2,0,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0.8250000000,-0.091666667,NULL,CFS
2655,"Mijnheer de eerste minister, wij rekenen daarvoor ook op u.",1618,2655,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,0.0000000000,0.000000000,NULL,NFS
1347,Dat is zo afgesproken en dat blijft zo.,1459,1347,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0.0000000000,0.000000000,NULL,CFS
3113,"Er was de schuldencrisis, er was de migratiecrisis, en er was de beslissing van het VK de Unie te verlaten.",1679,3113,1,0,5,0,0,1,0,0,0,0,3,4,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,23,0.0000000000,0.000000000,NULL,UFS
1416,Dit gaat veel geld kosten.,1468,1416,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0000000000,0.000000000,NULL,NFS
1345,Dat heeft niets te maken met de begrotingsregels en met het afgesproken begrotingstekort.,1458,1345,1,0,2,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0.0000000000,0.000000000,NULL,NFS
3235,Ik meen dat het de wil is van het Parlement dat internationale initiatieven moeten worden genomen om – het is geen fraude – het ontwijken van belastingen fors tegen te gaan.,1699,3235,2,0,4,0,0,3,3,0,0,0,5,2,2,1,0,0,0,3,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,32,0.3000000000,0.050000000,NULL,NFS
1111,Ik kijk ook even naar de Brusselse regering.,1430,1111,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1000000000,0.000000000,NULL,NFS
2266,"Mijnheer de minister, als het evenwicht dat u in uw antwoord gebracht hebt, met de verschillende facetten en elementen die daarin aan bod kwamen, ook terug te vinden is in die vliegwet en als u daarmee tot een resultaat komt, dan meen ik dat u een mooi resultaat kunt bereiken.",1573,2266,7,0,5,0,0,5,1,0,0,0,2,8,2,0,0,0,0,7,1,4,0,0,0,0,1,0,2,1,2,1,1,0,0,0,0,0,4,0,0,0,1,55,0.6000000000,0.350000000,NULL,NFS
2247,Daarnaast hebben wij ook altijd een eerlijke verdeling beklemtoond.,1571,2247,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.9000000000,0.650000000,NULL,NFS
3031,De heer De Wever heeft u in de gemeenteraad van Antwerpen de cijfers gegeven.,1665,3031,0,0,4,0,0,2,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0.0000000000,0.000000000,NULL,CFS
1110,"Zij kunnen niet blokkeren, zoals de Franstaligen dat kunnen.",1429,1110,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0.0000000000,0.000000000,NULL,CFS
2862,In de werkgroep Politieke Vernieuwing handelt een van de debatten over ons voorstel om transparantie te creëren.,1647,2862,0,0,3,0,0,4,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.4000000000,0.000000000,NULL,UFS
478,Het is nooit de kerntaak van de Staat geweest om te bankieren,1370,478,1,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0000000000,0.000000000,NULL,CFS
2041,Over de beheersing van de uitgaven staat in het rapport: “De zorguitgaven ten laste van het RIZIV zijn gelijkwaardig in beide systemen.,1546,2041,0,1,4,0,0,6,1,0,0,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0.0000000000,0.000000000,NULL,CFS
212,"Voor het bepalen van de artsenquota voor 2023, maar ook voor de afbouw van het overtal wordt in 2023 het advies van de Planningscommissie gevolgd",1342,212,1,2,6,0,0,7,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26,0.0000000000,0.000000000,NULL,CFS
2935,Categorie 2 van de OCAD-lijst zijn mensen die onderweg zijn.,1659,2935,0,1,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0000000000,0.000000000,NULL,CFS
1041,De vraag rijst natuurlijk hoe het nu staat met die garanties.,1419,1041,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.5500000000,0.275000000,NULL,NFS
1474,Ik wil dat wel graag weten in het kader van dit vragenuurtje.,1474,1474,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0000000000,0.000000000,NULL,NFS
3304,"Ook op dat vlak moeten wij zorgen voor de juiste wettelijke omkadering inzake bewaartermijnen, finaliteit en toegangsmodaliteiten.",1710,3304,1,0,1,0,0,2,2,0,0,0,1,3,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19,0.4250000000,0.225000000,NULL,NFS
1169,"Ten derde, de preclosure letter wordt aan de beklagers bezorgd.",1435,1169,0,1,2,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,0.8000000000,-0.100000000,NULL,UFS
224,"Toen de Gemeenschappen bevoegd werden voor de goedkeuring van de stageplannen, was er een nieuw controle- en opvolgingsmechanisme op federaal niveau nodig",1344,224,2,0,4,0,0,3,1,0,0,0,2,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,24,0.4000000000,0.200000000,NULL,CFS
1837,In 2014 hebben we als enigen tegengestemd omdat dergelijke militaire interventies tot chaos en nieuwe interventies leiden.,1508,1837,3,1,1,0,0,2,2,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.2750000000,0.025000000,NULL,UFS
1920,U bespaart 20 miljoen euro ten koste van de jongeren.,1527,1920,0,2,1,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0000000000,0.000000000,NULL,CFS
3289,"Ik zal hierover minister Peeters nog bevragen, want deze problematiek treft onze hele economie.",1708,3289,1,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0.5666666667,0.133333333,NULL,NFS
3330,De werkgever betaalt werkgeversbijdragen aan 25 % en de werknemer bouwt sociale rechten op.,1712,3330,1,1,2,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.3333333333,0.233333333,NULL,CFS
1101,Ik weet niet of dit hier een grap is.,1428,1101,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
1373,Voor het begrotingsjaar 2015 heeft de inkohiering vertraging opgelopen omdat we de berekeningsprogramma's als gevolg van de zesde staatshervorming moesten aanpassen.,1463,1373,1,1,4,0,0,2,0,0,0,0,2,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22,0.0000000000,0.000000000,NULL,CFS
2801,"Zij zetten zich elke dag in, dag in dag uit, zonder daar een euro voor te krijgen.",1636,2801,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,20,0.0000000000,0.000000000,NULL,NFS
772,Onze deelname aan een militaire coalitie in Irak werd uitgebreid met een missie met onze F-16's in Syrië.,1391,772,0,0,2,0,0,5,1,0,0,0,1,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0.4500000000,0.000000000,NULL,CFS
1996,Wij houden er dus rekening mee dat zij richting Zeebrugge of richting andere havens aan de Belgische kust kunnen gaan.,1541,1996,2,0,1,0,0,1,2,0,0,0,1,3,1,1,0,0,0,3,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0.1000000000,0.000000000,NULL,CFS
1878,Dit alles zal ter tafel liggen bij de Europese Raad.,1520,1878,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0000000000,0.000000000,NULL,NFS
454,Er volgde ook snel een berichtgeving op De Tijd,1367,454,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.7500000000,0.400000000,NULL,CFS
863,"Collega Calvo, bespaar mij dus uw selectieve verontwaardiging.",1398,863,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
676,Het zou goed zijn dat er zo snel mogelijk een signaal komt dat dit niet betekent dat iedereen vrijuit gaat als hij of zij geflitst wordt.,1385,676,5,0,2,0,0,0,3,0,0,0,2,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,27,0.7500000000,0.325000000,NULL,NFS
2417,De doelstellingen van dit wetsontwerp zijn goed en komen te gelegener tijd.,1592,2417,1,0,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0.9000000000,0.550000000,NULL,NFS
2805,"Mijnheer de premier, de federale overheid geeft al jarenlang extra subsidies om voor extra winteropvang te zorgen, ten bedrage van jaarlijks 1,4 miljoen euro.",1637,2805,1,2,2,0,0,3,5,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,27,0.6000000000,0.400000000,NULL,CFS
1957,"Al deze IS-strijders die door het krimpen van het grondgebied van het kalifaat in Irak en Syrië hun land zullen verlaten en hierheen zullen komen, zullen dat doen via de internationale migratiestroom, via de weg van de illegaliteit en zelfs via de weg van de legale migratie.",1536,1957,3,0,8,0,0,9,2,0,0,0,2,8,1,2,0,0,0,4,1,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,0,0,1,50,0.1000000000,0.000000000,NULL,NFS
2227,"Er werden knopen doorgehakt, aangezien we de dotatieverdeling aan de NMBS en aan Infrabel hebben meegedeeld.",1569,2227,2,0,2,0,0,2,0,0,0,0,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,18,0.0000000000,0.000000000,NULL,UFS
2901,"Ten tweede, is er de kaaimantaks waarmee we eindelijk over een instrument beschikken om constructies in belastingparadijzen op te snorren.",1653,2901,0,1,2,0,0,4,0,0,0,0,1,1,3,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,22,0.0000000000,0.000000000,NULL,CFS
744,Ik vraag u om daar toch even bij stil te staan.,1390,744,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0.4666666667,-0.066666667,NULL,NFS
1659,Vóór de indiening van dit wetsontwerp in het Parlement kondigden de minister en de MR aan dat de hervorming elk gezin 55 euro zou opleveren.,1490,1659,2,1,5,0,0,1,0,0,0,0,1,7,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0.0000000000,0.000000000,NULL,CFS
2046,"Mevrouw de minister, de erkenning van de medische huizen wordt on hold gezet en er wordt 7 miljoen bespaard op de rug van de meest kwetsbaren van onze samenleving.",1548,2046,1,2,5,0,0,4,1,0,0,0,2,7,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,31,0.1000000000,0.100000000,NULL,CFS
2321,De oprichting van het Federaal Agentschap van de Schuld zal het aanschijn van de instellingen drastisch veranderen.,1579,2321,0,0,5,0,0,3,1,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.9000000000,-0.100000000,NULL,NFS
2838,Ik wil de hand reiken naar de Parti socialiste.,1642,2838,0,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.9000000000,-0.650000000,NULL,NFS
3212,Vandaag hebt u samen met de rest van de regering blijkbaar beslist dat dit allemaal flauwekul was.,1695,3212,1,0,3,0,0,2,1,0,0,0,1,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0.6250000000,0.050000000,NULL,NFS
1887,U past dus eigenlijk een wet toe die u mee hebt goedgekeurd.,1522,1887,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,13,0.3000000000,0.000000000,NULL,CFS
2544,Minister Vandeput zei op 31 mei dat een privépartner zal worden aangezocht voor de renovatie en de exploitatie van het KLM.,1610,2544,2,1,4,0,0,3,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,22,0.0000000000,0.000000000,NULL,CFS
2398,"Misschien moeten wij erover nadenken om in de nabije toekomst ook met een beveiligde webtoepassing en met een versleuteling, bijvoorbeeld met de elektronische identiteitskaart, bepaalde stemverrichtingen te laten gebeuren.",1589,2398,3,0,4,0,0,4,2,0,0,0,2,4,1,0,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,32,0.2166666667,0.100000000,NULL,NFS
2477,"Omdat betrokkene echter nooit in België heeft verbleven, is de enige band deze van een eventuele vroegere echtgenoot of partner.",1602,2477,2,0,2,0,0,2,2,1,0,0,2,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,22,0.4500000000,0.275000000,NULL,CFS
571,De regeringen in België hebben al jaren besloten dat de lonen problematisch hoog zijn.,1375,571,1,0,2,0,0,1,2,0,0,0,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0.5500000000,0.100000000,NULL,NFS
2238,"Tegelijkertijd is het ook een belangrijke werkgelegenheidspool voor Brussel, Wallonië en Vlaanderen, zeker als men weet dat zowat 3000 personen vanuit Brussel, zowat 2400 personen vanuit Wallonië en de overigen vanuit Vlaanderen en andere regio’s naar de luchthaven komen werken.",1570,2238,5,2,3,0,0,5,3,0,0,0,2,2,3,6,0,0,0,4,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,44,0.5875000000,0.000000000,NULL,CFS
2911,Dat is waar het mij om te doen is.,1656,2911,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.5000000000,0.200000000,NULL,NFS
1208,"Die rechter zou een rechter van het onderzoek worden, die moet toezien op de vorderingen van het onderzoek en de volledigheid en evenwichtigheid ervan.",1441,1208,2,0,5,0,0,3,0,0,0,0,3,6,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26,0.0000000000,0.000000000,NULL,CFS
1606,U zegt dat er een moratorium is voor de uitvoering van de wet.,1482,1606,1,0,3,0,0,2,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0000000000,0.000000000,NULL,CFS
1937,De eurocommissaris voor Veiligheid vreest voor een toestroom van jihadisten naar Europa als gevolg van het lopende militaire offensief.,1532,1937,0,0,3,0,0,5,1,0,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,0.5500000000,-0.325000000,NULL,CFS
1376,U herhaalt woord voor woord wat u in november 2015 gezegd heeft.,1464,1376,0,1,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0.0000000000,0.000000000,NULL,UFS
3682,"Mijnheer de voorzitter, mijnheer de minister, ik dank u voor uw antwoord.",1767,3682,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,15,0.0000000000,0.000000000,NULL,NFS
4176,"Het is niet zo dat de basis, de start, het ontnemen van gegevens, niet tot een relevant maatschappelijk probleem leidt.",1843,4176,2,0,4,0,0,2,2,0,0,0,1,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,24,0.0500000000,0.000000000,NULL,NFS
3942,Ik denk dat dit zeer belangrijk zal zijn voor het inschatten van de situatie en om een antwoord te krijgen op veel zaken die nu nog onbekend zijn.,1807,3942,3,1,3,0,0,3,2,0,0,0,2,3,1,0,0,0,0,4,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,0.6675000000,0.117500000,NULL,NFS
4100,"Het pleziert me om te horen dat u, net als voor de dokters, ook voor de verpleegkundigen dat begrip aan de dag wilt leggen.",1833,4100,4,0,4,0,0,3,1,0,0,0,1,3,1,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,27,0.8500000000,0.550000000,NULL,NFS
4307,Het gaat trouwens om veel laaggeschoolden.,1866,4307,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0000000000,0.000000000,NULL,NFS
3515,"Ik heb er alle vertrouwen in dat een en ander goed kan worden aangepakt, met de nodige ondersteuningsmaatregelen.",1736,3515,2,0,2,0,0,1,2,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,20,0.6250000000,0.400000000,NULL,NFS
3601,"Mijnheer de minister, ik kan het u moeilijk persoonlijk kwalijk nemen, aangezien u het antwoord niet zelf hebt geschreven, maar sta mij toe te zeggen dat het antwoord weinig betekenisvol is.",1751,3601,3,1,3,0,0,1,3,0,0,0,2,5,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,3,0,0,0,1,35,0.7750000000,-0.100000000,NULL,NFS
4056,Bovendien is er extra capaciteit aan gasinstallaties nodig.,1820,4056,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.4750000000,0.325000000,NULL,CFS
3463,"U kunt 940 miljoen halen bij de multinationals en bij de miljonairs, maar dat doet u niet.",1724,3463,2,2,2,0,0,2,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0.0000000000,0.000000000,NULL,CFS
